year,id_,marital,childs,age,degree,sex,happy,satjob,realrinc,ballot
2016,1821,divorced,1,52,high school,female,pretty happy,moderately satisfied,NA,ballot c
2016,1822,married,4,56,high school,male,pretty happy,very satisfied,17550,ballot b
2016,1823,never married,0,48,associate/junior college,female,not too happy,very dissatisfied,NA,ballot a
2016,1824,married,1,61,high school,male,very happy,NA,NA,ballot c
2016,1825,never married,0,50,bachelor's,male,very happy,very satisfied,21060,ballot c
2016,1826,never married,0,25,associate/junior college,male,pretty happy,very satisfied,25740,ballot b
2016,1827,never married,3,36,bachelor's,female,pretty happy,moderately satisfied,21060,ballot a
2016,1828,never married,4,45,bachelor's,female,not too happy,moderately satisfied,7605,ballot c
2016,1829,never married,2,53,associate/junior college,female,pretty happy,NA,9945,ballot a
2016,1830,divorced,2,28,high school,male,very happy,very dissatisfied,NA,ballot c
2016,1831,widowed,1,NA,high school,female,pretty happy,NA,NA,ballot a
2016,1832,married,6,NA,high school,male,pretty happy,NA,9945,ballot b
2016,1833,married,3,62,high school,female,pretty happy,NA,NA,ballot c
2016,1834,married,2,52,high school,female,not too happy,moderately satisfied,1638,ballot b
2016,1835,married,4,43,less than high school,male,not too happy,NA,15210,ballot a
2016,1836,divorced,5,74,bachelor's,female,pretty happy,NA,NA,ballot a
2016,1837,separated,3,61,high school,male,pretty happy,very satisfied,21060,ballot b
2016,1838,married,1,37,associate/junior college,female,pretty happy,very satisfied,25740,ballot c
2016,1839,married,3,45,high school,male,pretty happy,moderately satisfied,12870,ballot b
2016,1840,married,4,36,high school,female,pretty happy,moderately satisfied,7605,ballot a
2016,1841,divorced,2,77,high school,female,pretty happy,NA,NA,ballot a
2016,1842,divorced,2,57,less than high school,male,not too happy,NA,NA,ballot c
2016,1843,married,3,40,associate/junior college,female,very happy,moderately satisfied,15210,ballot a
2016,1844,married,2,53,high school,female,very happy,very satisfied,15210,ballot c
2016,1845,married,2,66,high school,female,very happy,NA,NA,ballot b
2016,1846,married,3,44,high school,male,very happy,NA,15210,ballot a
2016,1847,divorced,1,49,high school,male,pretty happy,a little dissatisfied,NA,ballot c
2016,1848,married,2,67,bachelor's,male,very happy,very satisfied,74880,ballot b
2016,1849,married,2,27,high school,female,pretty happy,moderately satisfied,NA,ballot a
2016,1850,never married,1,24,high school,male,pretty happy,very satisfied,3042,ballot c
2016,1851,married,1,44,graduate,female,pretty happy,moderately satisfied,NA,ballot c
2016,1852,married,2,35,high school,female,pretty happy,moderately satisfied,17550,ballot b
2016,1853,never married,0,39,bachelor's,female,pretty happy,moderately satisfied,NA,ballot b
2016,1854,divorced,3,79,high school,male,not too happy,NA,3510,ballot a
2016,1855,never married,0,22,high school,female,pretty happy,moderately satisfied,NA,ballot b
2016,1856,never married,1,70,high school,male,pretty happy,NA,NA,ballot a
2016,1857,never married,0,33,high school,male,pretty happy,very satisfied,5265,ballot c
2016,1858,married,2,52,bachelor's,female,pretty happy,moderately satisfied,12870,ballot b
2016,1859,widowed,0,71,graduate,female,pretty happy,moderately satisfied,17550,ballot c
2016,1860,widowed,5,78,less than high school,female,pretty happy,very satisfied,17550,ballot a
2016,1861,never married,3,42,high school,female,very happy,very satisfied,21060,ballot c
2016,1862,widowed,2,57,bachelor's,female,pretty happy,moderately satisfied,17550,ballot b
2016,1863,divorced,3,76,high school,male,not too happy,NA,NA,ballot c
2016,1864,widowed,2,62,high school,female,very happy,NA,NA,ballot b
2016,1865,widowed,0,73,graduate,female,very happy,NA,NA,ballot a
2016,1866,married,2,51,less than high school,female,very happy,very satisfied,NA,ballot c
2016,1867,married,2,58,associate/junior college,female,pretty happy,NA,25740,ballot c
2016,1868,separated,3,71,less than high school,female,pretty happy,moderately satisfied,NA,ballot a
2016,1869,widowed,1,64,high school,female,not too happy,NA,NA,ballot c
2016,1870,married,1,29,high school,female,very happy,moderately satisfied,2574,ballot b
2016,1871,widowed,5,85,less than high school,female,not too happy,moderately satisfied,NA,ballot c
2016,1872,divorced,3,36,high school,male,pretty happy,NA,NA,ballot b
2016,1873,married,2,62,high school,male,not too happy,very satisfied,11115,ballot a
2016,1874,divorced,3,38,associate/junior college,male,pretty happy,NA,NA,ballot c
2016,1875,widowed,3,80,bachelor's,female,pretty happy,NA,NA,ballot b
2016,1876,divorced,2,69,high school,female,pretty happy,NA,NA,ballot b
2016,1877,widowed,3,66,high school,male,pretty happy,NA,NA,ballot a
2016,1878,married,4,58,high school,female,very happy,very satisfied,8775,ballot c
2016,1879,married,1,75,high school,female,very happy,NA,NA,ballot b
2016,1880,married,2,65,graduate,male,pretty happy,NA,65520,ballot a
2016,1881,widowed,1,72,high school,male,pretty happy,NA,NA,ballot c
2016,1882,widowed,2,73,less than high school,female,not too happy,NA,NA,ballot b
2016,1883,married,1,68,bachelor's,male,pretty happy,NA,NA,ballot a
2016,1884,widowed,2,75,high school,female,pretty happy,NA,NA,ballot c
2016,1885,married,2,56,graduate,male,pretty happy,very satisfied,38610,ballot b
2016,1886,divorced,2,54,high school,female,not too happy,NA,4212,ballot a
2016,1887,married,4,79,high school,female,pretty happy,NA,NA,ballot c
2016,1888,widowed,0,71,high school,female,not too happy,NA,NA,ballot a
2016,1889,married,1,53,graduate,male,very happy,very satisfied,46800,ballot b
2016,1890,never married,0,39,graduate,male,pretty happy,NA,1638,ballot a
2016,1891,married,3,49,bachelor's,female,pretty happy,moderately satisfied,NA,ballot c
2016,1892,never married,0,22,bachelor's,female,not too happy,NA,NA,ballot b
2016,1893,married,2,43,high school,male,pretty happy,very satisfied,31590,ballot a
2016,1894,never married,0,20,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1895,married,2,76,graduate,male,very happy,NA,NA,ballot a
2016,1896,widowed,3,70,high school,female,pretty happy,very satisfied,9945,ballot c
2016,1897,married,3,69,graduate,male,very happy,NA,NA,ballot b
2016,1898,never married,0,27,high school,male,pretty happy,moderately satisfied,1638,ballot a
2016,1899,married,0,52,graduate,male,pretty happy,very satisfied,31590,ballot c
2016,1900,married,0,29,high school,male,pretty happy,very satisfied,25740,ballot b
2016,1901,divorced,3,38,associate/junior college,female,not too happy,NA,7605,ballot a
2016,1902,divorced,1,63,associate/junior college,female,pretty happy,a little dissatisfied,9945,ballot c
2016,1903,never married,0,46,high school,male,not too happy,NA,NA,ballot b
2016,1904,married,4,35,high school,female,pretty happy,very dissatisfied,17550,ballot a
2016,1905,married,3,44,bachelor's,female,pretty happy,very satisfied,NA,ballot b
2016,1906,married,4,41,high school,female,pretty happy,NA,15210,ballot a
2016,1907,widowed,1,53,high school,female,pretty happy,very satisfied,17550,ballot b
2016,1908,never married,0,65,bachelor's,female,not too happy,NA,5265,ballot a
2016,1909,never married,0,25,high school,female,very happy,moderately satisfied,2574,ballot c
2016,1910,never married,3,24,high school,female,pretty happy,very satisfied,9945,ballot b
2016,1911,married,2,54,high school,female,not too happy,NA,NA,ballot c
2016,1912,never married,0,42,high school,male,pretty happy,NA,NA,ballot b
2016,1913,married,2,58,high school,male,very happy,very satisfied,25740,ballot a
2016,1914,divorced,4,66,less than high school,male,pretty happy,very satisfied,NA,ballot c
2016,1915,divorced,1,48,high school,male,pretty happy,NA,NA,ballot b
2016,1916,separated,3,39,high school,female,pretty happy,very satisfied,8775,ballot c
2016,1917,never married,0,47,graduate,female,pretty happy,moderately satisfied,31590,ballot a
2016,1918,never married,2,28,high school,male,not too happy,very satisfied,936,ballot c
2016,1919,married,1,28,bachelor's,female,very happy,very satisfied,NA,ballot b
2016,1920,widowed,2,76,less than high school,female,not too happy,NA,NA,ballot a
2016,1921,married,6,58,high school,male,pretty happy,NA,NA,ballot b
2016,1922,divorced,1,35,associate/junior college,female,pretty happy,moderately satisfied,12870,ballot a
2016,1923,widowed,3,54,high school,female,pretty happy,NA,NA,ballot a
2016,1924,widowed,1,55,high school,male,not too happy,moderately satisfied,NA,ballot c
2016,1925,widowed,4,85,less than high school,female,very happy,NA,NA,ballot b
2016,1926,married,2,72,less than high school,male,very happy,NA,NA,ballot a
2016,1927,widowed,2,78,high school,female,pretty happy,NA,NA,ballot b
2016,1928,divorced,2,67,bachelor's,female,pretty happy,NA,2106,ballot a
2016,1929,married,2,55,bachelor's,female,pretty happy,moderately satisfied,21060,ballot b
2016,1930,married,0,51,less than high school,male,pretty happy,NA,NA,ballot a
2016,1931,never married,3,55,high school,male,pretty happy,very satisfied,NA,ballot c
2016,1932,never married,2,25,high school,female,pretty happy,moderately satisfied,1638,ballot a
2016,1933,married,2,64,bachelor's,female,very happy,NA,NA,ballot c
2016,1934,married,1,58,bachelor's,male,pretty happy,moderately satisfied,NA,ballot b
2016,1935,never married,0,22,high school,female,pretty happy,NA,936,ballot b
2016,1936,married,3,62,bachelor's,male,very happy,NA,164382.03756,ballot b
2016,1937,separated,3,43,high school,male,very happy,NA,15210,ballot a
2016,1938,married,2,62,high school,male,very happy,very satisfied,17550,ballot c
2016,1939,divorced,3,39,high school,female,pretty happy,moderately satisfied,8775,ballot a
2016,1940,married,2,79,high school,female,pretty happy,very satisfied,NA,ballot c
2016,1941,widowed,0,80,graduate,female,very happy,NA,NA,ballot c
2016,1942,never married,0,22,high school,male,pretty happy,very satisfied,3510,ballot b
2016,1943,never married,1,27,high school,female,pretty happy,very satisfied,NA,ballot a
2016,1944,divorced,2,50,high school,male,pretty happy,NA,NA,ballot b
2016,1945,never married,0,42,high school,female,not too happy,a little dissatisfied,NA,ballot c
2016,1946,married,2,72,less than high school,male,pretty happy,NA,NA,ballot c
2016,1947,never married,0,22,high school,female,pretty happy,NA,NA,ballot a
2016,1948,never married,0,47,high school,male,pretty happy,very satisfied,12870,ballot c
2016,1949,divorced,3,50,bachelor's,male,very happy,very satisfied,NA,ballot a
2016,1950,married,2,46,bachelor's,male,not too happy,NA,8775,ballot c
2016,1951,married,1,57,high school,female,pretty happy,moderately satisfied,21060,ballot c
2016,1952,married,0,35,high school,male,pretty happy,very satisfied,21060,ballot b
2016,1953,married,8,36,high school,female,very happy,very satisfied,NA,ballot a
2016,1954,separated,2,43,high school,male,pretty happy,very satisfied,164382.03756,ballot b
2016,1955,never married,0,23,high school,male,pretty happy,moderately satisfied,NA,ballot c
2016,1956,married,2,33,high school,male,very happy,very satisfied,1638,ballot b
2016,1957,widowed,2,70,high school,female,not too happy,NA,NA,ballot c
2016,1958,married,2,59,high school,female,pretty happy,NA,NA,ballot b
2016,1959,widowed,1,82,less than high school,female,very happy,NA,NA,ballot a
2016,1960,widowed,1,58,bachelor's,male,not too happy,moderately satisfied,38610,ballot b
2016,1961,married,3,65,high school,female,pretty happy,very satisfied,31590,ballot a
2016,1962,never married,0,25,less than high school,male,not too happy,NA,NA,ballot c
2016,1963,married,2,62,high school,female,pretty happy,NA,NA,ballot b
2016,1964,never married,2,28,high school,female,pretty happy,NA,7605,ballot a
2016,1965,married,2,34,high school,male,pretty happy,very satisfied,15210,ballot a
2016,1966,married,2,33,graduate,male,very happy,very satisfied,164382.03756,ballot c
2016,1967,divorced,4,49,graduate,female,very happy,very satisfied,164382.03756,ballot b
2016,1968,married,3,52,graduate,male,very happy,very satisfied,164382.03756,ballot c
2016,1969,married,4,47,bachelor's,female,very happy,very satisfied,NA,ballot b
2016,1970,widowed,4,81,high school,female,very happy,NA,NA,ballot a
2016,1971,married,1,65,graduate,male,pretty happy,moderately satisfied,46800,ballot b
2016,1972,married,2,57,high school,female,very happy,very satisfied,4212,ballot a
2016,1973,widowed,3,70,graduate,female,pretty happy,moderately satisfied,31590,ballot c
2016,1974,divorced,2,44,less than high school,male,pretty happy,very satisfied,12870,ballot b
2016,1975,married,1,26,high school,male,pretty happy,moderately satisfied,NA,ballot c
2016,1976,divorced,2,58,less than high school,female,not too happy,a little dissatisfied,NA,ballot c
2016,1977,married,1,62,high school,male,not too happy,NA,NA,ballot b
2016,1978,married,1,26,bachelor's,female,pretty happy,NA,21060,ballot a
2016,1979,divorced,1,57,high school,male,very happy,very satisfied,9945,ballot c
2016,1980,divorced,4,60,less than high school,male,pretty happy,NA,NA,ballot b
2016,1981,widowed,6,88,high school,female,pretty happy,NA,NA,ballot a
2016,1982,divorced,0,51,high school,male,not too happy,very satisfied,38610,ballot b
2016,1983,married,3,73,high school,female,pretty happy,very satisfied,NA,ballot a
2016,1984,married,0,27,bachelor's,male,not too happy,NA,15210,ballot a
2016,1985,married,1,27,high school,male,pretty happy,very satisfied,17550,ballot c
2016,1986,married,1,25,bachelor's,female,pretty happy,moderately satisfied,NA,ballot a
2016,1987,widowed,2,NA,high school,female,pretty happy,NA,NA,ballot b
2016,1988,married,2,84,bachelor's,male,very happy,NA,NA,ballot a
2016,1989,married,1,46,high school,male,not too happy,very dissatisfied,17550,ballot b
2016,1990,never married,1,33,less than high school,female,not too happy,a little dissatisfied,NA,ballot a
2016,1991,married,2,69,associate/junior college,female,pretty happy,very satisfied,6435,ballot c
2016,1992,divorced,2,44,high school,female,very happy,moderately satisfied,NA,ballot b
2016,1993,divorced,4,40,associate/junior college,male,not too happy,NA,NA,ballot a
2016,1994,widowed,6,48,associate/junior college,female,pretty happy,NA,NA,ballot b
2016,1995,divorced,2,74,high school,female,very happy,NA,NA,ballot a
2016,1996,married,2,67,high school,male,pretty happy,NA,NA,ballot b
2016,1997,divorced,2,60,high school,female,pretty happy,NA,NA,ballot c
2016,1998,married,3,54,bachelor's,female,pretty happy,very satisfied,17550,ballot b
